id,timestamp,Temperature(C),RH%,WindDirection(Deg),WindSpeed(m/s),Heating_set,PeopleCount(p),PeoplePerArea(p/m2),LightingPowerIntensity(W/m2),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(kg-co2/h)
3344,5/20/2022 7:00,17.16,87,330,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3345,5/20/2022 8:00,16.47,73,290,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3346,5/20/2022 9:00,22.0,66,340,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3347,5/20/2022 10:00,18.990000000000002,59,360,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3348,5/20/2022 11:00,18.990000000000002,59,360,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3349,5/20/2022 12:00,18.540000000000003,61,310,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3350,5/20/2022 13:00,22.66,61,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3351,5/20/2022 14:00,23.869999999999997,57,320,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3352,5/20/2022 15:00,19.53,49,270,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3353,5/20/2022 16:00,18.990000000000002,59,360,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3354,5/20/2022 17:00,22.0,68,340,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3355,5/20/2022 18:00,17.009999999999998,68,360,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3356,5/20/2022 19:00,16.47,70,20,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3357,5/20/2022 20:00,18.369999999999997,78,10,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3358,5/20/2022 21:00,14.490000000000002,81,40,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3359,5/20/2022 22:00,17.71,81,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3360,5/20/2022 23:00,14.04,84,70,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3361,5/21/2022 0:00,12.96,87,60,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3362,5/21/2022 1:00,15.290000000000001,90,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3363,5/21/2022 2:00,14.63,90,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3364,5/21/2022 3:00,11.52,90,40,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3365,5/21/2022 4:00,13.42,93,50,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3366,5/21/2022 5:00,12.51,90,50,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3367,5/21/2022 6:00,13.5,90,40,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3368,5/21/2022 7:00,16.02,78,60,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3369,5/21/2022 8:00,22.0,71,60,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3370,5/21/2022 9:00,18.990000000000002,61,70,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3371,5/21/2022 10:00,19.53,57,90,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3372,5/21/2022 11:00,25.080000000000002,51,80,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3373,5/21/2022 12:00,25.630000000000003,48,10,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3374,5/21/2022 13:00,21.509999999999998,50,30,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3375,5/21/2022 14:00,20.52,51,20,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3376,5/21/2022 15:00,26.29,43,10,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3377,5/21/2022 16:00,20.52,53,350,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3378,5/21/2022 17:00,19.53,53,30,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3379,5/21/2022 18:00,22.66,55,40,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3380,5/21/2022 19:00,19.580000000000002,65,40,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3381,5/21/2022 20:00,15.03,67,40,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3382,5/21/2022 21:00,14.04,70,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3383,5/21/2022 22:00,13.5,72,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3384,5/21/2022 23:00,17.16,67,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3385,5/22/2022 0:00,15.84,72,70,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3386,5/22/2022 1:00,17.16,65,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3387,5/22/2022 2:00,14.63,78,60,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3388,5/22/2022 3:00,14.63,78,60,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3389,5/22/2022 4:00,11.52,77,60,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3390,5/22/2022 5:00,15.290000000000001,75,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3391,5/22/2022 6:00,15.03,73,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3392,5/22/2022 7:00,21.34,63,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3393,5/22/2022 8:00,23.869999999999997,55,60,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3394,5/22/2022 9:00,19.98,51,90,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3395,5/22/2022 10:00,26.29,46,110,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3396,5/22/2022 11:00,26.84,48,70,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3397,5/22/2022 12:00,22.5,45,40,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3398,5/22/2022 13:00,21.959999999999997,45,10,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3399,5/22/2022 14:00,27.5,47,60,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3400,5/22/2022 15:00,26.84,47,60,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3401,5/22/2022 16:00,21.509999999999998,50,50,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3402,5/22/2022 17:00,20.52,51,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3403,5/22/2022 18:00,19.98,53,90,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3404,5/22/2022 19:00,22.66,63,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3405,5/22/2022 20:00,20.79,76,160,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3406,5/22/2022 21:00,16.02,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3407,5/22/2022 22:00,15.479999999999999,90,180,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3408,5/22/2022 23:00,15.479999999999999,87,160,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3409,5/23/2022 0:00,18.369999999999997,90,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3410,5/23/2022 1:00,18.369999999999997,90,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3411,5/23/2022 2:00,18.369999999999997,90,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3412,5/23/2022 3:00,15.03,90,320,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3413,5/23/2022 4:00,15.03,90,340,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3414,5/23/2022 5:00,18.369999999999997,90,360,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3415,5/23/2022 6:00,15.03,90,360,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3416,5/23/2022 7:00,15.03,90,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3417,5/23/2022 8:00,18.369999999999997,90,10,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3418,5/23/2022 9:00,18.919999999999998,90,30,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3419,5/23/2022 10:00,16.47,87,50,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3420,5/23/2022 11:00,21.34,84,40,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3421,5/23/2022 12:00,18.0,81,20,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3422,5/23/2022 13:00,18.540000000000003,79,350,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3423,5/23/2022 14:00,18.540000000000003,76,330,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3424,5/23/2022 15:00,18.990000000000002,73,320,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3425,5/23/2022 16:00,18.990000000000002,73,320,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3426,5/23/2022 17:00,21.34,81,330,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3427,5/23/2022 18:00,17.009999999999998,81,330,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3428,5/23/2022 19:00,16.02,87,350,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3429,5/23/2022 20:00,18.919999999999998,87,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3430,5/23/2022 21:00,15.03,90,300,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3431,5/23/2022 22:00,14.490000000000002,90,240,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3432,5/23/2022 23:00,18.919999999999998,90,250,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3433,5/24/2022 0:00,15.479999999999999,93,270,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3434,5/24/2022 1:00,15.479999999999999,93,320,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3435,5/24/2022 2:00,15.479999999999999,93,330,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3436,5/24/2022 3:00,18.369999999999997,97,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3437,5/24/2022 4:00,15.03,93,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3438,5/24/2022 5:00,14.490000000000002,97,300,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3439,5/24/2022 6:00,18.369999999999997,93,270,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3440,5/24/2022 7:00,18.919999999999998,90,300,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3441,5/24/2022 8:00,20.79,87,340,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3442,5/24/2022 9:00,18.0,78,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3443,5/24/2022 10:00,23.21,73,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3444,5/24/2022 11:00,18.990000000000002,73,10,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3445,5/24/2022 12:00,23.21,76,360,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3446,5/24/2022 13:00,18.990000000000002,79,70,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3447,5/24/2022 14:00,24.419999999999998,71,100,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3448,5/24/2022 15:00,26.29,62,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3449,5/24/2022 16:00,26.84,60,60,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3450,5/24/2022 17:00,19.98,68,80,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3451,5/24/2022 18:00,23.21,76,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3452,5/24/2022 19:00,21.34,81,80,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3453,5/24/2022 20:00,20.130000000000003,84,80,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3454,5/24/2022 21:00,16.47,84,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3455,5/24/2022 22:00,18.919999999999998,90,80,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3456,5/24/2022 23:00,14.490000000000002,90,140,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3457,5/25/2022 0:00,15.03,90,100,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3458,5/25/2022 1:00,18.919999999999998,90,120,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3459,5/25/2022 2:00,15.03,93,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3460,5/25/2022 3:00,18.919999999999998,90,100,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3461,5/25/2022 4:00,18.369999999999997,90,90,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3462,5/25/2022 5:00,19.580000000000002,87,100,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3463,5/25/2022 6:00,20.79,84,100,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3464,5/25/2022 7:00,18.990000000000002,76,100,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3465,5/25/2022 8:00,20.97,69,120,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3466,5/25/2022 9:00,21.959999999999997,66,130,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3467,5/25/2022 10:00,28.71,62,120,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3468,5/25/2022 11:00,24.03,58,90,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3469,5/25/2022 12:00,30.580000000000002,61,70,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3470,5/25/2022 13:00,30.580000000000002,61,140,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3471,5/25/2022 14:00,30.580000000000002,56,80,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3472,5/25/2022 15:00,25.02,53,80,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3473,5/25/2022 16:00,24.48,54,90,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3474,5/25/2022 17:00,29.369999999999997,52,90,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3475,5/25/2022 18:00,26.84,60,90,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3476,5/25/2022 19:00,19.98,66,90,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3477,5/25/2022 20:00,18.990000000000002,71,70,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3478,5/25/2022 21:00,22.0,76,120,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3479,5/25/2022 22:00,17.459999999999997,78,120,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3480,5/25/2022 23:00,20.79,81,110,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3481,5/26/2022 0:00,16.47,84,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3482,5/26/2022 1:00,20.130000000000003,81,120,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3483,5/26/2022 2:00,19.580000000000002,87,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3484,5/26/2022 3:00,15.479999999999999,87,130,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3485,5/26/2022 4:00,15.479999999999999,87,140,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3486,5/26/2022 5:00,18.369999999999997,90,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3487,5/26/2022 6:00,22.66,81,140,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3488,5/26/2022 7:00,25.080000000000002,74,80,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3489,5/26/2022 8:00,22.5,67,130,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3490,5/26/2022 9:00,28.71,62,150,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3491,5/26/2022 10:00,24.48,54,160,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3492,5/26/2022 11:00,30.580000000000002,55,140,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3493,5/26/2022 12:00,31.130000000000003,51,100,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3494,5/26/2022 13:00,26.459999999999997,53,60,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3495,5/26/2022 14:00,32.339999999999996,51,60,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3496,5/26/2022 15:00,25.47,53,60,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3497,5/26/2022 16:00,30.580000000000002,61,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3498,5/26/2022 17:00,29.919999999999998,60,120,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3499,5/26/2022 18:00,28.71,65,120,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3500,5/26/2022 19:00,21.959999999999997,69,120,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3501,5/26/2022 20:00,20.97,71,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3502,5/26/2022 21:00,20.97,71,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3503,5/26/2022 22:00,24.419999999999998,73,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3504,5/26/2022 23:00,19.98,73,110,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3505,5/27/2022 0:00,23.21,76,110,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3506,5/27/2022 1:00,18.0,78,110,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3507,5/27/2022 2:00,20.79,81,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3508,5/27/2022 3:00,20.130000000000003,84,120,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3509,5/27/2022 4:00,20.130000000000003,84,120,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3510,5/27/2022 5:00,20.130000000000003,87,140,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3511,5/27/2022 6:00,23.21,79,170,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3512,5/27/2022 7:00,24.419999999999998,73,170,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3513,5/27/2022 8:00,21.959999999999997,64,140,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3514,5/27/2022 9:00,24.03,58,170,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3515,5/27/2022 10:00,25.02,55,170,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3516,5/27/2022 11:00,25.47,57,130,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3517,5/27/2022 12:00,31.79,53,140,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3518,5/27/2022 13:00,31.79,51,180,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3519,5/27/2022 14:00,31.130000000000003,51,190,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3520,5/27/2022 15:00,29.369999999999997,60,160,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3521,5/27/2022 16:00,24.03,62,210,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3522,5/27/2022 17:00,29.369999999999997,60,190,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3523,5/27/2022 18:00,27.5,64,190,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3524,5/27/2022 19:00,20.97,69,160,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3525,5/27/2022 20:00,25.080000000000002,69,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3526,5/27/2022 21:00,18.990000000000002,76,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3527,5/27/2022 22:00,22.66,79,120,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3528,5/27/2022 23:00,23.21,79,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3529,5/28/2022 0:00,18.990000000000002,79,150,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3530,5/28/2022 1:00,22.0,84,170,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3531,5/28/2022 2:00,21.34,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3532,5/28/2022 3:00,22.0,87,160,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3533,5/28/2022 4:00,17.459999999999997,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3534,5/28/2022 5:00,18.0,87,160,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3535,5/28/2022 6:00,18.540000000000003,87,180,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3536,5/28/2022 7:00,25.630000000000003,74,220,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3537,5/28/2022 8:00,28.71,67,210,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3538,5/28/2022 9:00,29.919999999999998,63,240,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3539,5/28/2022 10:00,25.47,61,230,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3540,5/28/2022 11:00,31.79,59,210,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3541,5/28/2022 12:00,32.339999999999996,53,220,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3542,5/28/2022 13:00,27.0,55,180,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3543,5/28/2022 14:00,26.459999999999997,51,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3544,5/28/2022 15:00,32.339999999999996,51,180,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.219449683
3545,5/28/2022 16:00,31.79,51,180,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.198456609
3546,5/28/2022 17:00,24.48,58,190,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3547,5/28/2022 18:00,28.160000000000004,67,170,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3548,5/28/2022 19:00,26.29,71,170,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3549,5/28/2022 20:00,25.630000000000003,71,170,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3550,5/28/2022 21:00,25.080000000000002,69,180,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3551,5/28/2022 22:00,18.990000000000002,68,190,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3552,5/28/2022 23:00,22.0,73,170,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3553,5/29/2022 0:00,21.34,76,180,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3554,5/29/2022 1:00,17.459999999999997,76,190,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3555,5/29/2022 2:00,20.130000000000003,81,170,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3556,5/29/2022 3:00,15.479999999999999,87,160,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3557,5/29/2022 4:00,15.479999999999999,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3558,5/29/2022 5:00,17.009999999999998,84,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3559,5/29/2022 6:00,18.0,84,160,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3560,5/29/2022 7:00,19.53,79,170,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3561,5/29/2022 8:00,20.97,74,180,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3562,5/29/2022 9:00,22.5,71,170,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3563,5/29/2022 10:00,28.71,72,170,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3564,5/29/2022 11:00,29.919999999999998,69,200,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3565,5/29/2022 12:00,25.02,65,220,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3566,5/29/2022 13:00,31.130000000000003,61,220,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3567,5/29/2022 14:00,25.47,59,170,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3568,5/29/2022 15:00,25.47,63,190,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3569,5/29/2022 16:00,30.580000000000002,63,190,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3570,5/29/2022 17:00,30.580000000000002,56,180,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3571,5/29/2022 18:00,29.369999999999997,60,180,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3572,5/29/2022 19:00,28.160000000000004,64,170,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3573,5/29/2022 20:00,22.5,62,200,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
3574,5/29/2022 21:00,26.29,64,180,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
