,id,timestamp,Day,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h)
178,178,10/8/2022 10:00,10/8/2022 10:00,12.56,36,2,241,1032,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
179,179,10/8/2022 11:00,10/8/2022 11:00,13.56,34,3,209,1032,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
180,180,10/8/2022 12:00,10/8/2022 12:00,14.67,30,4,240,1030,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
181,181,10/8/2022 13:00,10/8/2022 13:00,15.56,28,4,266,1029,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
182,182,10/8/2022 14:00,10/8/2022 14:00,16.28,28,5,248,1028,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
183,183,10/8/2022 15:00,10/8/2022 15:00,16.61,27,5,254,1027,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
184,184,10/8/2022 16:00,10/8/2022 16:00,16.45,28,4,262,1026,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
185,185,10/8/2022 17:00,10/8/2022 17:00,15.28,30,2,250,1026,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
186,186,10/8/2022 18:00,10/8/2022 18:00,12.67,39,1,118,1026,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
187,187,10/8/2022 19:00,10/8/2022 19:00,10.33,47,1,103,1026,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
188,188,10/8/2022 20:00,10/8/2022 20:00,8.83,54,1,100,1026,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
189,189,10/8/2022 21:00,10/8/2022 21:00,7.67,60,1,69,1026,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
190,190,10/8/2022 22:00,10/8/2022 22:00,6.61,66,1,74,1026,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
191,191,10/8/2022 23:00,10/8/2022 23:00,6.22,67,1,96,1026,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
192,192,10/9/2022 0:00,10/9/2022 0:00,6.56,63,1,92,1025,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
193,193,10/9/2022 1:00,10/9/2022 1:00,6.44,62,1,101,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
194,194,10/9/2022 2:00,10/9/2022 2:00,6.95,60,2,196,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
195,195,10/9/2022 3:00,10/9/2022 3:00,6.17,63,1,102,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
196,196,10/9/2022 4:00,10/9/2022 4:00,5.28,68,1,81,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
197,197,10/9/2022 5:00,10/9/2022 5:00,5.78,66,1,197,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
198,198,10/9/2022 6:00,10/9/2022 6:00,5.56,69,1,168,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
199,199,10/9/2022 7:00,10/9/2022 7:00,7.83,63,1,197,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
200,200,10/9/2022 8:00,10/9/2022 8:00,11.33,52,2,202,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
201,201,10/9/2022 9:00,10/9/2022 9:00,15.67,40,3,223,1025,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
202,202,10/9/2022 10:00,10/9/2022 10:00,19.5,32,5,240,1025,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
203,203,10/9/2022 11:00,10/9/2022 11:00,21.28,29,7,238,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
204,204,10/9/2022 12:00,10/9/2022 12:00,22,27,7,239,1023,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
205,205,10/9/2022 13:00,10/9/2022 13:00,22.67,25,7,234,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
206,206,10/9/2022 14:00,10/9/2022 14:00,23.06,25,6,235,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
207,207,10/9/2022 15:00,10/9/2022 15:00,23.39,26,5,250,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
208,208,10/9/2022 16:00,10/9/2022 16:00,23.06,25,4,245,1021,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
209,209,10/9/2022 17:00,10/9/2022 17:00,21.34,28,1,219,1021,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
210,210,10/9/2022 18:00,10/9/2022 18:00,18.22,36,1,132,1021,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
211,211,10/9/2022 19:00,10/9/2022 19:00,16.61,41,1,94,1021,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
212,212,10/9/2022 20:00,10/9/2022 20:00,15.5,45,1,99,1021,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
213,213,10/9/2022 21:00,10/9/2022 21:00,14.83,49,1,162,1021,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
214,214,10/9/2022 22:00,10/9/2022 22:00,15.06,50,1,188,1021,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
215,215,10/9/2022 23:00,10/9/2022 23:00,14.67,53,1,187,1021,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
216,216,10/10/2022 0:00,10/10/2022 0:00,14.22,55,1,183,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
217,217,10/10/2022 1:00,10/10/2022 1:00,12.89,61,1,120,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
218,218,10/10/2022 2:00,10/10/2022 2:00,11.45,67,1,99,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
219,219,10/10/2022 3:00,10/10/2022 3:00,10.33,73,1,81,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
220,220,10/10/2022 4:00,10/10/2022 4:00,9.11,79,1,76,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
221,221,10/10/2022 5:00,10/10/2022 5:00,8.67,81,1,78,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
222,222,10/10/2022 6:00,10/10/2022 6:00,8.5,83,1,86,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
223,223,10/10/2022 7:00,10/10/2022 7:00,11.5,73,1,89,1023,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
224,224,10/10/2022 8:00,10/10/2022 8:00,15.45,64,1,195,1023,21,0.081190798,600,2.319737096,98.4,0.380436884,0.42652,1.626559322,2.1228885
225,225,10/10/2022 9:00,10/10/2022 9:00,18.67,57,2,219,1023,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
226,226,10/10/2022 10:00,10/10/2022 10:00,22.17,48,2,117,1023,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
227,227,10/10/2022 11:00,10/10/2022 11:00,24.61,41,3,117,1022,61,0.235839938,900,3.479605645,138.4,0.535086024,0.99132,3.780457627,2.706920096
228,228,10/10/2022 12:00,10/10/2022 12:00,26,37,3,204,1021,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
229,229,10/10/2022 13:00,10/10/2022 13:00,26.89,37,4,229,1020,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
230,230,10/10/2022 14:00,10/10/2022 14:00,26.89,39,4,178,1019,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
231,231,10/10/2022 15:00,10/10/2022 15:00,26.95,37,3,236,1019,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
232,232,10/10/2022 16:00,10/10/2022 16:00,26.89,34,4,222,1018,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
233,233,10/10/2022 17:00,10/10/2022 17:00,24.72,41,2,183,1018,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
234,234,10/10/2022 18:00,10/10/2022 18:00,22.67,50,1,134,1018,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
235,235,10/10/2022 19:00,10/10/2022 19:00,21.78,53,1,78,1018,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
236,236,10/10/2022 20:00,10/10/2022 20:00,20.5,58,1,62,1019,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
237,237,10/10/2022 21:00,10/10/2022 21:00,20.33,59,2,189,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
238,238,10/10/2022 22:00,10/10/2022 22:00,20.22,60,1,195,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
239,239,10/10/2022 23:00,10/10/2022 23:00,18.83,66,1,196,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
240,240,10/11/2022 0:00,10/11/2022 0:00,18.56,68,1,92,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
241,241,10/11/2022 1:00,10/11/2022 1:00,18.78,68,1,106,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
242,242,10/11/2022 2:00,10/11/2022 2:00,18.56,69,1,95,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
243,243,10/11/2022 3:00,10/11/2022 3:00,18.67,69,1,112,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
244,244,10/11/2022 4:00,10/11/2022 4:00,17.95,80,4,222,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
245,245,10/11/2022 5:00,10/11/2022 5:00,17.06,87,1,188,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
246,246,10/11/2022 6:00,10/11/2022 6:00,16.78,92,1,166,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
247,247,10/11/2022 7:00,10/11/2022 7:00,16.89,93,2,138,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
248,248,10/11/2022 8:00,10/11/2022 8:00,17,94,2,120,1019,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
249,249,10/11/2022 9:00,10/11/2022 9:00,17.06,94,3,128,1019,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
250,250,10/11/2022 10:00,10/11/2022 10:00,17.17,93,6,114,1018,45,0.173980282,900,3.479605645,122.4,0.473226368,0.7654,2.918898305,2.398982075
251,251,10/11/2022 11:00,10/11/2022 11:00,18.17,87,4,139,1017,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
252,252,10/11/2022 12:00,10/11/2022 12:00,18.78,83,4,156,1016,43,0.166247825,900,3.479605645,120.4,0.465493911,0.73716,2.81120339,2.388943048
253,253,10/11/2022 13:00,10/11/2022 13:00,19.83,76,6,186,1015,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
254,254,10/11/2022 14:00,10/11/2022 14:00,20.39,73,7,193,1015,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
255,255,10/11/2022 15:00,10/11/2022 15:00,19.72,75,6,192,1015,32,0.123719312,600,2.319737096,109.4,0.422965397,0.58184,2.218881356,2.18466713
256,256,10/11/2022 16:00,10/11/2022 16:00,18.83,82,5,183,1014,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
257,257,10/11/2022 17:00,10/11/2022 17:00,18.83,80,5,187,1014,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
258,258,10/11/2022 18:00,10/11/2022 18:00,18.67,81,3,149,1013,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
259,259,10/11/2022 19:00,10/11/2022 19:00,18.22,84,3,143,1013,1,0.003866228,300,1.159868548,78.4,0.303112314,0.14412,0.549610169,1.86666976
260,260,10/11/2022 20:00,10/11/2022 20:00,18.67,79,3,169,1013,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
261,261,10/11/2022 21:00,10/11/2022 21:00,19.22,72,4,187,1013,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
262,262,10/11/2022 22:00,10/11/2022 22:00,19.11,71,5,188,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
263,263,10/11/2022 23:00,10/11/2022 23:00,18.45,71,4,181,1012,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
264,264,10/12/2022 0:00,10/12/2022 0:00,17.72,71,3,172,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
265,265,10/12/2022 1:00,10/12/2022 1:00,17.72,68,4,188,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
266,266,10/12/2022 2:00,10/12/2022 2:00,17.56,68,4,181,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
267,267,10/12/2022 3:00,10/12/2022 3:00,17.06,70,4,180,1009,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
268,268,10/12/2022 4:00,10/12/2022 4:00,17.17,69,4,206,1009,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
269,269,10/12/2022 5:00,10/12/2022 5:00,16.56,80,6,263,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
270,270,10/12/2022 6:00,10/12/2022 6:00,15.56,89,3,184,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
271,271,10/12/2022 7:00,10/12/2022 7:00,15.39,90,3,151,1009,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
272,272,10/12/2022 8:00,10/12/2022 8:00,15.95,89,4,260,1009,23,0.088923255,600,2.319737096,100.4,0.388169341,0.45476,1.734254237,2.132724308
273,273,10/12/2022 9:00,10/12/2022 9:00,16.11,88,7,265,1011,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
274,274,10/12/2022 10:00,10/12/2022 10:00,16.06,84,7,269,1011,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
275,275,10/12/2022 11:00,10/12/2022 11:00,17.61,68,7,288,1012,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
276,276,10/12/2022 12:00,10/12/2022 12:00,19.06,56,7,274,1011,61,0.235839938,900,3.479605645,138.4,0.535086024,0.99132,3.780457627,2.706920096
277,277,10/12/2022 13:00,10/12/2022 13:00,20.22,43,9,280,1011,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
278,278,10/12/2022 14:00,10/12/2022 14:00,20.89,36,7,271,1011,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
279,279,10/12/2022 15:00,10/12/2022 15:00,21.17,31,8,263,1011,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
280,280,10/12/2022 16:00,10/12/2022 16:00,20.78,28,7,260,1011,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
281,281,10/12/2022 17:00,10/12/2022 17:00,19.17,30,3,247,1011,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
282,282,10/12/2022 18:00,10/12/2022 18:00,17.39,36,1,234,1011,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
283,283,10/12/2022 19:00,10/12/2022 19:00,16.78,39,4,283,1012,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
284,284,10/12/2022 20:00,10/12/2022 20:00,15.28,46,7,321,1014,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
285,285,10/12/2022 21:00,10/12/2022 21:00,13,57,1,295,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
286,286,10/12/2022 22:00,10/12/2022 22:00,11.89,62,3,255,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
287,287,10/12/2022 23:00,10/12/2022 23:00,10.95,62,3,246,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
288,288,10/13/2022 0:00,10/13/2022 0:00,10.06,65,1,256,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
289,289,10/13/2022 1:00,10/13/2022 1:00,9.5,65,3,257,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
290,290,10/13/2022 2:00,10/13/2022 2:00,9,61,3,252,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
291,291,10/13/2022 3:00,10/13/2022 3:00,8.67,58,3,252,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
292,292,10/13/2022 4:00,10/13/2022 4:00,8.5,57,3,249,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
293,293,10/13/2022 5:00,10/13/2022 5:00,8.22,56,5,247,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
294,294,10/13/2022 6:00,10/13/2022 6:00,8.11,56,5,248,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
295,295,10/13/2022 7:00,10/13/2022 7:00,9.45,51,6,247,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
296,296,10/13/2022 8:00,10/13/2022 8:00,11.45,45,8,252,1013,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
297,297,10/13/2022 9:00,10/13/2022 9:00,13.56,38,10,260,1013,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
298,298,10/13/2022 10:00,10/13/2022 10:00,15,33,11,262,1013,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
299,299,10/13/2022 11:00,10/13/2022 11:00,15.78,29,13,268,1012,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
300,300,10/13/2022 12:00,10/13/2022 12:00,16.22,26,12,262,1012,43,0.166247825,900,3.479605645,120.4,0.465493911,0.73716,2.81120339,2.388943048
301,301,10/13/2022 13:00,10/13/2022 13:00,16.72,24,14,264,1011,35,0.135317997,900,3.479605645,112.4,0.434564083,0.6242,2.380423729,2.306009301
302,302,10/13/2022 14:00,10/13/2022 14:00,16.95,23,12,262,1011,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
303,303,10/13/2022 15:00,10/13/2022 15:00,16.61,21,13,265,1011,31,0.119853083,600,2.319737096,108.4,0.419099169,0.56772,2.165033898,2.178103151
304,304,10/13/2022 16:00,10/13/2022 16:00,16,22,10,264,1012,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
305,305,10/13/2022 17:00,10/13/2022 17:00,14.95,25,6,283,1011,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
306,306,10/13/2022 18:00,10/13/2022 18:00,13.67,28,4,278,1012,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
307,307,10/13/2022 19:00,10/13/2022 19:00,11.89,32,3,253,1012,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
308,308,10/13/2022 20:00,10/13/2022 20:00,10.72,36,2,256,1012,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
309,309,10/13/2022 21:00,10/13/2022 21:00,9.72,39,1,195,1012,1,0.003866228,300,1.159868548,78.4,0.303112314,0.14412,0.549610169,1.86666976
310,310,10/13/2022 22:00,10/13/2022 22:00,8.89,40,2,216,1012,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
311,311,10/13/2022 23:00,10/13/2022 23:00,7.95,43,1,233,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
312,312,10/14/2022 0:00,10/14/2022 0:00,7.5,43,2,246,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
313,313,10/14/2022 1:00,10/14/2022 1:00,6.89,46,2,237,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
314,314,10/14/2022 2:00,10/14/2022 2:00,6.22,47,1,183,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
315,315,10/14/2022 3:00,10/14/2022 3:00,5.72,49,2,202,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
316,316,10/14/2022 4:00,10/14/2022 4:00,5.33,53,1,192,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
317,317,10/14/2022 5:00,10/14/2022 5:00,4.67,57,3,187,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
318,318,10/14/2022 6:00,10/14/2022 6:00,4.44,59,2,187,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
319,319,10/14/2022 7:00,10/14/2022 7:00,6.33,55,4,192,1009,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
320,320,10/14/2022 8:00,10/14/2022 8:00,10.39,42,5,233,1010,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
321,321,10/14/2022 9:00,10/14/2022 9:00,13.72,33,8,250,1009,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
322,322,10/14/2022 10:00,10/14/2022 10:00,16.56,28,9,250,1009,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
323,323,10/14/2022 11:00,10/14/2022 11:00,18.83,25,10,254,1008,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
324,324,10/14/2022 12:00,10/14/2022 12:00,19.83,25,11,247,1007,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
325,325,10/14/2022 13:00,10/14/2022 13:00,21.06,23,10,240,1006,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
326,326,10/14/2022 14:00,10/14/2022 14:00,21.22,23,7,234,1005,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
327,327,10/14/2022 15:00,10/14/2022 15:00,21.28,23,9,258,1005,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
328,328,10/14/2022 16:00,10/14/2022 16:00,20.89,26,8,249,1006,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
329,329,10/14/2022 17:00,10/14/2022 17:00,19.67,35,6,253,1006,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
330,330,10/14/2022 18:00,10/14/2022 18:00,19.22,37,6,282,1007,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
331,331,10/14/2022 19:00,10/14/2022 19:00,16.11,47,3,326,1008,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
332,332,10/14/2022 20:00,10/14/2022 20:00,14.33,53,4,315,1010,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
333,333,10/14/2022 21:00,10/14/2022 21:00,12.78,58,5,330,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
334,334,10/14/2022 22:00,10/14/2022 22:00,10.5,56,4,330,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
335,335,10/14/2022 23:00,10/14/2022 23:00,8.89,60,1,342,1013,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
336,336,10/15/2022 0:00,10/15/2022 0:00,7.78,63,1,259,1014,9,0.034796056,300,1.159868548,86.4,0.334042142,0.25708,0.980389831,1.971002486
337,337,10/15/2022 1:00,10/15/2022 1:00,6.5,71,1,252,1014,7,0.027063599,300,1.159868548,84.4,0.326309685,0.22884,0.872694915,1.95419626
338,338,10/15/2022 2:00,10/15/2022 2:00,5.17,80,1,77,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
339,339,10/15/2022 3:00,10/15/2022 3:00,4.72,80,1,253,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
340,340,10/15/2022 4:00,10/15/2022 4:00,3.22,87,1,83,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
341,341,10/15/2022 5:00,10/15/2022 5:00,2.56,91,1,79,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
342,342,10/15/2022 6:00,10/15/2022 6:00,2.33,90,1,79,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
343,343,10/15/2022 7:00,10/15/2022 7:00,4.39,85,1,91,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
344,344,10/15/2022 8:00,10/15/2022 8:00,8.33,65,1,166,1018,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
345,345,10/15/2022 9:00,10/15/2022 9:00,10.45,47,1,212,1018,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
346,346,10/15/2022 10:00,10/15/2022 10:00,12.45,37,2,39,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
347,347,10/15/2022 11:00,10/15/2022 11:00,14.72,31,3,240,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
348,348,10/15/2022 12:00,10/15/2022 12:00,16.5,28,4,238,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
349,349,10/15/2022 13:00,10/15/2022 13:00,18,24,4,193,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
350,350,10/15/2022 14:00,10/15/2022 14:00,19.28,23,4,201,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
351,351,10/15/2022 15:00,10/15/2022 15:00,18.83,24,3,186,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
352,352,10/15/2022 16:00,10/15/2022 16:00,18.17,26,3,189,1016,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
353,353,10/15/2022 17:00,10/15/2022 17:00,17.22,29,1,149,1016,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
354,354,10/15/2022 18:00,10/15/2022 18:00,16,35,1,102,1016,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
355,355,10/15/2022 19:00,10/15/2022 19:00,14.5,41,1,114,1017,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
