id,timestamp,Day,PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(lb-co2/h)
0,10/1/2022 0:00,10/1/2022 0:00,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
1,10/1/2022 1:00,10/1/2022 1:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
2,10/1/2022 2:00,10/1/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
3,10/1/2022 3:00,10/1/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
4,10/1/2022 4:00,10/1/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
5,10/1/2022 5:00,10/1/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
6,10/1/2022 6:00,10/1/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
7,10/1/2022 7:00,10/1/2022 7:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
8,10/1/2022 8:00,10/1/2022 8:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
9,10/1/2022 9:00,10/1/2022 9:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
10,10/1/2022 10:00,10/1/2022 10:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
11,10/1/2022 11:00,10/1/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
12,10/1/2022 12:00,10/1/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
13,10/1/2022 13:00,10/1/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
14,10/1/2022 14:00,10/1/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
15,10/1/2022 15:00,10/1/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
16,10/1/2022 16:00,10/1/2022 16:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
17,10/1/2022 17:00,10/1/2022 17:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
18,10/1/2022 18:00,10/1/2022 18:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
19,10/1/2022 19:00,10/1/2022 19:00,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
20,10/1/2022 20:00,10/1/2022 20:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
21,10/1/2022 21:00,10/1/2022 21:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
22,10/1/2022 22:00,10/1/2022 22:00,9,0.034796056,300,1.159868548,86.4,0.334042142,0.25708,0.980389831,1.971002486
23,10/1/2022 23:00,10/1/2022 23:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
24,10/2/2022 0:00,10/2/2022 0:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
25,10/2/2022 1:00,10/2/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
26,10/2/2022 2:00,10/2/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
27,10/2/2022 3:00,10/2/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
28,10/2/2022 4:00,10/2/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
29,10/2/2022 5:00,10/2/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
30,10/2/2022 6:00,10/2/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
31,10/2/2022 7:00,10/2/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
32,10/2/2022 8:00,10/2/2022 8:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
33,10/2/2022 9:00,10/2/2022 9:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
34,10/2/2022 10:00,10/2/2022 10:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
35,10/2/2022 11:00,10/2/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
36,10/2/2022 12:00,10/2/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
37,10/2/2022 13:00,10/2/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
38,10/2/2022 14:00,10/2/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
39,10/2/2022 15:00,10/2/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
40,10/2/2022 16:00,10/2/2022 16:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
41,10/2/2022 17:00,10/2/2022 17:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
42,10/2/2022 18:00,10/2/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
43,10/2/2022 19:00,10/2/2022 19:00,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
44,10/2/2022 20:00,10/2/2022 20:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
45,10/2/2022 21:00,10/2/2022 21:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
46,10/2/2022 22:00,10/2/2022 22:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
47,10/2/2022 23:00,10/2/2022 23:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
48,10/3/2022 0:00,10/3/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
49,10/3/2022 1:00,10/3/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
50,10/3/2022 2:00,10/3/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
51,10/3/2022 3:00,10/3/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
52,10/3/2022 4:00,10/3/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
53,10/3/2022 5:00,10/3/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
54,10/3/2022 6:00,10/3/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
55,10/3/2022 7:00,10/3/2022 7:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
56,10/3/2022 8:00,10/3/2022 8:00,22,0.085057027,600,2.319737096,99.4,0.384303112,0.44064,1.68040678,2.127704795
57,10/3/2022 9:00,10/3/2022 9:00,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
58,10/3/2022 10:00,10/3/2022 10:00,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
59,10/3/2022 11:00,10/3/2022 11:00,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
60,10/3/2022 12:00,10/3/2022 12:00,59,0.228107481,900,3.479605645,136.4,0.527353567,0.96308,3.672762712,2.653229589
61,10/3/2022 13:00,10/3/2022 13:00,32,0.123719312,600,2.319737096,109.4,0.422965397,0.58184,2.218881356,2.18466713
62,10/3/2022 14:00,10/3/2022 14:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
63,10/3/2022 15:00,10/3/2022 15:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
64,10/3/2022 16:00,10/3/2022 16:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
65,10/3/2022 17:00,10/3/2022 17:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
66,10/3/2022 18:00,10/3/2022 18:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
67,10/3/2022 19:00,10/3/2022 19:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
68,10/3/2022 20:00,10/3/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
69,10/3/2022 21:00,10/3/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
70,10/3/2022 22:00,10/3/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
71,10/3/2022 23:00,10/3/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
72,10/4/2022 0:00,10/4/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
73,10/4/2022 1:00,10/4/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
74,10/4/2022 2:00,10/4/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
75,10/4/2022 3:00,10/4/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
76,10/4/2022 4:00,10/4/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
77,10/4/2022 5:00,10/4/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
78,10/4/2022 6:00,10/4/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
79,10/4/2022 7:00,10/4/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
80,10/4/2022 8:00,10/4/2022 8:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
81,10/4/2022 9:00,10/4/2022 9:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
82,10/4/2022 10:00,10/4/2022 10:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
83,10/4/2022 11:00,10/4/2022 11:00,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
84,10/4/2022 12:00,10/4/2022 12:00,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
85,10/4/2022 13:00,10/4/2022 13:00,35,0.135317997,900,3.479605645,112.4,0.434564083,0.6242,2.380423729,2.306009301
86,10/4/2022 14:00,10/4/2022 14:00,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
87,10/4/2022 15:00,10/4/2022 15:00,30,0.115986855,600,2.319737096,107.4,0.41523294,0.5536,2.111186441,2.17025889
88,10/4/2022 16:00,10/4/2022 16:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
89,10/4/2022 17:00,10/4/2022 17:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
90,10/4/2022 18:00,10/4/2022 18:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
91,10/4/2022 19:00,10/4/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
92,10/4/2022 20:00,10/4/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
93,10/4/2022 21:00,10/4/2022 21:00,1,0.003866228,300,1.159868548,78.4,0.303112314,0.14412,0.549610169,1.86666976
94,10/4/2022 22:00,10/4/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
95,10/4/2022 23:00,10/4/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
96,10/5/2022 0:00,10/5/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
97,10/5/2022 1:00,10/5/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
98,10/5/2022 2:00,10/5/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
99,10/5/2022 3:00,10/5/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
100,10/5/2022 4:00,10/5/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
101,10/5/2022 5:00,10/5/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
102,10/5/2022 6:00,10/5/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
103,10/5/2022 7:00,10/5/2022 7:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
104,10/5/2022 8:00,10/5/2022 8:00,22,0.085057027,600,2.319737096,99.4,0.384303112,0.44064,1.68040678,2.127704795
105,10/5/2022 9:00,10/5/2022 9:00,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
106,10/5/2022 10:00,10/5/2022 10:00,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
107,10/5/2022 11:00,10/5/2022 11:00,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
108,10/5/2022 12:00,10/5/2022 12:00,59,0.228107481,900,3.479605645,136.4,0.527353567,0.96308,3.672762712,2.653229589
109,10/5/2022 13:00,10/5/2022 13:00,32,0.123719312,600,2.319737096,109.4,0.422965397,0.58184,2.218881356,2.18466713
110,10/5/2022 14:00,10/5/2022 14:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
111,10/5/2022 15:00,10/5/2022 15:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
112,10/5/2022 16:00,10/5/2022 16:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
113,10/5/2022 17:00,10/5/2022 17:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
114,10/5/2022 18:00,10/5/2022 18:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
115,10/5/2022 19:00,10/5/2022 19:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
116,10/5/2022 20:00,10/5/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
117,10/5/2022 21:00,10/5/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
118,10/5/2022 22:00,10/5/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
119,10/5/2022 23:00,10/5/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
120,10/6/2022 0:00,10/6/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
121,10/6/2022 1:00,10/6/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
122,10/6/2022 2:00,10/6/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
123,10/6/2022 3:00,10/6/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
124,10/6/2022 4:00,10/6/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
125,10/6/2022 5:00,10/6/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
126,10/6/2022 6:00,10/6/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
127,10/6/2022 7:00,10/6/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
128,10/6/2022 8:00,10/6/2022 8:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
129,10/6/2022 9:00,10/6/2022 9:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
130,10/6/2022 10:00,10/6/2022 10:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
131,10/6/2022 11:00,10/6/2022 11:00,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
132,10/6/2022 12:00,10/6/2022 12:00,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
133,10/6/2022 13:00,10/6/2022 13:00,35,0.135317997,900,3.479605645,112.4,0.434564083,0.6242,2.380423729,2.306009301
134,10/6/2022 14:00,10/6/2022 14:00,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
135,10/6/2022 15:00,10/6/2022 15:00,30,0.115986855,600,2.319737096,107.4,0.41523294,0.5536,2.111186441,2.17025889
136,10/6/2022 16:00,10/6/2022 16:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
137,10/6/2022 17:00,10/6/2022 17:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
138,10/6/2022 18:00,10/6/2022 18:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
139,10/6/2022 19:00,10/6/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
140,10/6/2022 20:00,10/6/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
141,10/6/2022 21:00,10/6/2022 21:00,1,0.003866228,300,1.159868548,78.4,0.303112314,0.14412,0.549610169,1.86666976
142,10/6/2022 22:00,10/6/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
143,10/6/2022 23:00,10/6/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
144,10/7/2022 0:00,10/7/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
145,10/7/2022 1:00,10/7/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
146,10/7/2022 2:00,10/7/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
147,10/7/2022 3:00,10/7/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
148,10/7/2022 4:00,10/7/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
149,10/7/2022 5:00,10/7/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
150,10/7/2022 6:00,10/7/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
151,10/7/2022 7:00,10/7/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
152,10/7/2022 8:00,10/7/2022 8:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
153,10/7/2022 9:00,10/7/2022 9:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
154,10/7/2022 10:00,10/7/2022 10:00,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
155,10/7/2022 11:00,10/7/2022 11:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
156,10/7/2022 12:00,10/7/2022 12:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
157,10/7/2022 13:00,10/7/2022 13:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
158,10/7/2022 14:00,10/7/2022 14:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
159,10/7/2022 15:00,10/7/2022 15:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
160,10/7/2022 16:00,10/7/2022 16:00,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
161,10/7/2022 17:00,10/7/2022 17:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
162,10/7/2022 18:00,10/7/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
163,10/7/2022 19:00,10/7/2022 19:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
164,10/7/2022 20:00,10/7/2022 20:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
165,10/7/2022 21:00,10/7/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
166,10/7/2022 22:00,10/7/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
167,10/7/2022 23:00,10/7/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
168,10/8/2022 0:00,10/8/2022 0:00,9,0.034796056,300,1.159868548,86.4,0.334042142,0.25708,0.980389831,1.971002486
169,10/8/2022 1:00,10/8/2022 1:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
170,10/8/2022 2:00,10/8/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
171,10/8/2022 3:00,10/8/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
172,10/8/2022 4:00,10/8/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
173,10/8/2022 5:00,10/8/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
174,10/8/2022 6:00,10/8/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
175,10/8/2022 7:00,10/8/2022 7:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
176,10/8/2022 8:00,10/8/2022 8:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
177,10/8/2022 9:00,10/8/2022 9:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
178,10/8/2022 10:00,10/8/2022 10:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
179,10/8/2022 11:00,10/8/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
180,10/8/2022 12:00,10/8/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
181,10/8/2022 13:00,10/8/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
182,10/8/2022 14:00,10/8/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
183,10/8/2022 15:00,10/8/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
184,10/8/2022 16:00,10/8/2022 16:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
185,10/8/2022 17:00,10/8/2022 17:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
186,10/8/2022 18:00,10/8/2022 18:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
187,10/8/2022 19:00,10/8/2022 19:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
188,10/8/2022 20:00,10/8/2022 20:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
189,10/8/2022 21:00,10/8/2022 21:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
190,10/8/2022 22:00,10/8/2022 22:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
191,10/8/2022 23:00,10/8/2022 23:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
192,10/9/2022 0:00,10/9/2022 0:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
193,10/9/2022 1:00,10/9/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
194,10/9/2022 2:00,10/9/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
195,10/9/2022 3:00,10/9/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
196,10/9/2022 4:00,10/9/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
197,10/9/2022 5:00,10/9/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
198,10/9/2022 6:00,10/9/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
199,10/9/2022 7:00,10/9/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
200,10/9/2022 8:00,10/9/2022 8:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
201,10/9/2022 9:00,10/9/2022 9:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
202,10/9/2022 10:00,10/9/2022 10:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
203,10/9/2022 11:00,10/9/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
204,10/9/2022 12:00,10/9/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
205,10/9/2022 13:00,10/9/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
206,10/9/2022 14:00,10/9/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
207,10/9/2022 15:00,10/9/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
208,10/9/2022 16:00,10/9/2022 16:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
209,10/9/2022 17:00,10/9/2022 17:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
210,10/9/2022 18:00,10/9/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
211,10/9/2022 19:00,10/9/2022 19:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
212,10/9/2022 20:00,10/9/2022 20:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
213,10/9/2022 21:00,10/9/2022 21:00,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
214,10/9/2022 22:00,10/9/2022 22:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
215,10/9/2022 23:00,10/9/2022 23:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
216,10/10/2022 0:00,10/10/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
217,10/10/2022 1:00,10/10/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
218,10/10/2022 2:00,10/10/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
219,10/10/2022 3:00,10/10/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
220,10/10/2022 4:00,10/10/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
221,10/10/2022 5:00,10/10/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
