id,timestamp,Day,PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(lb-co2/h)
427,10/18/2022 19:00,10/18/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
428,10/18/2022 20:00,10/18/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
429,10/18/2022 21:00,10/18/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
430,10/18/2022 22:00,10/18/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
431,10/18/2022 23:00,10/18/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
432,10/19/2022 0:00,10/19/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
433,10/19/2022 1:00,10/19/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
434,10/19/2022 2:00,10/19/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
435,10/19/2022 3:00,10/19/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
436,10/19/2022 4:00,10/19/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
437,10/19/2022 5:00,10/19/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
438,10/19/2022 6:00,10/19/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
439,10/19/2022 7:00,10/19/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
440,10/19/2022 8:00,10/19/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
441,10/19/2022 9:00,10/19/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
442,10/19/2022 10:00,10/19/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
443,10/19/2022 11:00,10/19/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
444,10/19/2022 12:00,10/19/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
445,10/19/2022 13:00,10/19/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
446,10/19/2022 14:00,10/19/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
447,10/19/2022 15:00,10/19/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
448,10/19/2022 16:00,10/19/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
449,10/19/2022 17:00,10/19/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
450,10/19/2022 18:00,10/19/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
451,10/19/2022 19:00,10/19/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
452,10/19/2022 20:00,10/19/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
453,10/19/2022 21:00,10/19/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
454,10/19/2022 22:00,10/19/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
455,10/19/2022 23:00,10/19/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
456,10/20/2022 0:00,10/20/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
457,10/20/2022 1:00,10/20/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
458,10/20/2022 2:00,10/20/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
459,10/20/2022 3:00,10/20/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
460,10/20/2022 4:00,10/20/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
461,10/20/2022 5:00,10/20/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
462,10/20/2022 6:00,10/20/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
463,10/20/2022 7:00,10/20/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
464,10/20/2022 8:00,10/20/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
465,10/20/2022 9:00,10/20/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
466,10/20/2022 10:00,10/20/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
467,10/20/2022 11:00,10/20/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
468,10/20/2022 12:00,10/20/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
469,10/20/2022 13:00,10/20/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
470,10/20/2022 14:00,10/20/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
471,10/20/2022 15:00,10/20/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
472,10/20/2022 16:00,10/20/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
473,10/20/2022 17:00,10/20/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
474,10/20/2022 18:00,10/20/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
475,10/20/2022 19:00,10/20/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
476,10/20/2022 20:00,10/20/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
477,10/20/2022 21:00,10/20/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
478,10/20/2022 22:00,10/20/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
479,10/20/2022 23:00,10/20/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
480,10/21/2022 0:00,10/21/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
481,10/21/2022 1:00,10/21/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
482,10/21/2022 2:00,10/21/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
483,10/21/2022 3:00,10/21/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
484,10/21/2022 4:00,10/21/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
485,10/21/2022 5:00,10/21/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
486,10/21/2022 6:00,10/21/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
487,10/21/2022 7:00,10/21/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
488,10/21/2022 8:00,10/21/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
489,10/21/2022 9:00,10/21/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
490,10/21/2022 10:00,10/21/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
491,10/21/2022 11:00,10/21/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
492,10/21/2022 12:00,10/21/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
493,10/21/2022 13:00,10/21/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
494,10/21/2022 14:00,10/21/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
495,10/21/2022 15:00,10/21/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
496,10/21/2022 16:00,10/21/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
497,10/21/2022 17:00,10/21/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
498,10/21/2022 18:00,10/21/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
499,10/21/2022 19:00,10/21/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/21/2022 20:00,10/21/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/21/2022 21:00,10/21/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/21/2022 22:00,10/21/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/21/2022 23:00,10/21/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 0:00,10/22/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 1:00,10/22/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 2:00,10/22/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 3:00,10/22/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 4:00,10/22/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 5:00,10/22/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/22/2022 6:00,10/22/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 7:00,10/22/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 8:00,10/22/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 9:00,10/22/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 10:00,10/22/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 11:00,10/22/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 12:00,10/22/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 13:00,10/22/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 14:00,10/22/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 15:00,10/22/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 16:00,10/22/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 17:00,10/22/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 18:00,10/22/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 19:00,10/22/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 20:00,10/22/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 21:00,10/22/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 22:00,10/22/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/22/2022 23:00,10/22/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 0:00,10/23/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 1:00,10/23/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 2:00,10/23/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 3:00,10/23/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 4:00,10/23/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 5:00,10/23/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 6:00,10/23/2022 6:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/23/2022 7:00,10/23/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 8:00,10/23/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 9:00,10/23/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 10:00,10/23/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 11:00,10/23/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 12:00,10/23/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 13:00,10/23/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 14:00,10/23/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 15:00,10/23/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 16:00,10/23/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 17:00,10/23/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 18:00,10/23/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 19:00,10/23/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 20:00,10/23/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 21:00,10/23/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 22:00,10/23/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/23/2022 23:00,10/23/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 0:00,10/24/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 1:00,10/24/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 2:00,10/24/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 3:00,10/24/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 4:00,10/24/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 5:00,10/24/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 6:00,10/24/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 7:00,10/24/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 8:00,10/24/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 9:00,10/24/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 10:00,10/24/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 11:00,10/24/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 12:00,10/24/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 13:00,10/24/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 14:00,10/24/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 15:00,10/24/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 16:00,10/24/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 17:00,10/24/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 18:00,10/24/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 19:00,10/24/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/24/2022 20:00,10/24/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 21:00,10/24/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 22:00,10/24/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/24/2022 23:00,10/24/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 0:00,10/25/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 1:00,10/25/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 2:00,10/25/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 3:00,10/25/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 4:00,10/25/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 5:00,10/25/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 6:00,10/25/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 7:00,10/25/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 8:00,10/25/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 9:00,10/25/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 10:00,10/25/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 11:00,10/25/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 12:00,10/25/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 13:00,10/25/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 14:00,10/25/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 15:00,10/25/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 16:00,10/25/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 17:00,10/25/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 18:00,10/25/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 19:00,10/25/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/25/2022 20:00,10/25/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 21:00,10/25/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 22:00,10/25/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/25/2022 23:00,10/25/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 0:00,10/26/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 1:00,10/26/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 2:00,10/26/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 3:00,10/26/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 4:00,10/26/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 5:00,10/26/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 6:00,10/26/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 7:00,10/26/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 8:00,10/26/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 9:00,10/26/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 10:00,10/26/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 11:00,10/26/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 12:00,10/26/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 13:00,10/26/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 14:00,10/26/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 15:00,10/26/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 16:00,10/26/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 17:00,10/26/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 18:00,10/26/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 19:00,10/26/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/26/2022 20:00,10/26/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 21:00,10/26/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 22:00,10/26/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/26/2022 23:00,10/26/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 0:00,10/27/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 1:00,10/27/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 2:00,10/27/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 3:00,10/27/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 4:00,10/27/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 5:00,10/27/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 6:00,10/27/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 7:00,10/27/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 8:00,10/27/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 9:00,10/27/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 10:00,10/27/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 11:00,10/27/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 12:00,10/27/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 13:00,10/27/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 14:00,10/27/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 15:00,10/27/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 16:00,10/27/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 17:00,10/27/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 18:00,10/27/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 19:00,10/27/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
,10/27/2022 20:00,10/27/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
,10/27/2022 21:00,10/27/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
